mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.39409115314483645,0.0013105555118645175,0.0038479089736938475,0.0003910837453275145,0.8,0.5,0.015,5,10,0.5,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.5}",0.09993188864500879,0.07538064354399476,0.03887302517466962,0.11548722219876151,0.17348953809935497,0.08343815145232658,0.013927846452379211,0.17008300703972556,0.0699799975897818,0.04271175287260576,0.08833030730686085,0.05039727721984474,10,0.23711447157187981,0.22916213165857258,0.23424398184597905,0.22734095500792295,0.22676408631287337,0.22846911581708063,0.23625691688082884,0.21858863951312235,0.23483544329530526,0.23918340784883507,0.23119591497523997,0.005932932642216556
0.3964055061340332,0.0015189052563243518,0.003963637351989746,0.0001264843279660786,0.8,3,0.015,5,10,0.5,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.5}",0.09993188864500879,0.07538064354399476,0.03887302517466962,0.11548722219876151,0.17348953809935497,0.08343815145232658,0.013927846452379211,0.17008300703972556,0.0699799975897818,0.04271175287260576,0.08833030730686085,0.05039727721984474,10,0.23711447157187981,0.22916213165857258,0.23424398184597905,0.22734095500792295,0.22676408631287337,0.22846911581708063,0.23625691688082884,0.21858863951312235,0.23483544329530526,0.23918340784883507,0.23119591497523997,0.005932932642216556
0.4761259317398071,0.0017116708867437784,0.0041996479034423825,5.0011012136613816e-05,0.8,0.5,0.015,6,10,0.5,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.5}",0.10875302819963262,0.07721347750669494,0.04008160552814399,0.11080806168028323,0.16511343883228058,0.08095454244864586,0.011933022544574734,0.16904484752138416,0.06530293889221916,0.044424491059052995,0.08736294542129122,0.0491161011481694,13,0.26973197976079455,0.26306320242370385,0.26956469570319486,0.26217009476954267,0.2604085696997058,0.2607223365588138,0.2699008152918787,0.25087293618683904,0.2676381707481995,0.2717171570471133,0.2645789958189786,0.006068499695121275
0.47615995407104494,0.0017166329727158391,0.004206037521362305,8.270074848363193e-05,0.8,3,0.015,6,10,0.5,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.5}",0.10875302819963262,0.07721347750669494,0.04008160552814399,0.11080806168028323,0.16511343883228058,0.08095454244864586,0.011933022544574734,0.16904484752138416,0.06530293889221916,0.044424491059052995,0.08736294542129122,0.0491161011481694,13,0.26973197976079455,0.26306320242370385,0.26956469570319486,0.26217009476954267,0.2604085696997058,0.2607223365588138,0.2699008152918787,0.25087293618683904,0.2676381707481995,0.2717171570471133,0.2645789958189786,0.006068499695121275
0.47439334392547605,0.0027988064083757603,0.004186940193176269,0.00010513151255322878,0.8,1.5,0.015,6,10,0.5,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.5}",0.10875302819963262,0.07721347750669494,0.04008160552814399,0.11080806168028323,0.16511343883228058,0.08095454244864586,0.011933022544574734,0.16904484752138416,0.06530293889221916,0.044424491059052995,0.08736294542129122,0.0491161011481694,13,0.26973197976079455,0.26306320242370385,0.26956469570319486,0.26217009476954267,0.2604085696997058,0.2607223365588138,0.2699008152918787,0.25087293618683904,0.2676381707481995,0.2717171570471133,0.2645789958189786,0.006068499695121275
0.5579664468765259,0.0023050618195501376,0.004182791709899903,0.0001315500064052006,1.0,0.5,0.015,6,10,0.5,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.5}",0.10151057625767024,0.08862948475879351,0.03487251188680762,0.1121653660896682,0.16878501201884255,0.09292406102808048,0.015769565473111702,0.16671330682448426,0.05526534094367874,0.03520559753779651,0.08718408228189338,0.05040343375016207,16,0.2820878522050442,0.27630938992030296,0.2761394754770835,0.2718890394559863,0.27277506330778745,0.2687369622646891,0.28067944273843914,0.26084371771455317,0.27232906090465503,0.2820160212101904,0.2743806025198732,0.0062632495601323505
0.5594213247299195,0.00255246573574807,0.004221892356872559,0.00012396255043449763,1.0,3,0.015,6,10,0.5,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.5}",0.10151057625767024,0.08862948475879351,0.03487251188680762,0.1121653660896682,0.16878501201884255,0.09292406102808048,0.015769565473111702,0.16671330682448426,0.05526534094367874,0.03520559753779651,0.08718408228189338,0.05040343375016207,16,0.2820878522050442,0.27630938992030296,0.2761394754770835,0.2718890394559863,0.27277506330778745,0.2687369622646891,0.28067944273843914,0.26084371771455317,0.27232906090465503,0.2820160212101904,0.2743806025198732,0.0062632495601323505
0.559064531326294,0.0024528733613178428,0.0042410135269165036,0.00015457875333110705,1.0,1.5,0.015,6,10,0.5,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.5}",0.10151057625767024,0.08862948475879351,0.03487251188680762,0.1121653660896682,0.16878501201884255,0.09292406102808048,0.015769565473111702,0.16671330682448426,0.05526534094367874,0.03520559753779651,0.08718408228189338,0.05040343375016207,16,0.2820878522050442,0.27630938992030296,0.2761394754770835,0.2718890394559863,0.27277506330778745,0.2687369622646891,0.28067944273843914,0.26084371771455317,0.27232906090465503,0.2820160212101904,0.2743806025198732,0.0062632495601323505
0.562549352645874,0.0028762246587576397,0.0041894674301147464,0.00011896625779329975,0.8,3,0.015,6,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.8}",0.10289698818147486,0.08917856872060947,0.03669821819839636,0.11387111857247922,0.1593097850181041,0.08596882453114085,0.019316717269655448,0.17043138139208247,0.0526133377724507,0.03614844242827364,0.08664333820846672,0.04903919710324631,19,0.32169176129814436,0.3094976289789946,0.31287783826773663,0.3170352030496444,0.3184073620451624,0.3120254963350907,0.32317958075002995,0.3104699008712738,0.3174874504723084,0.3274189008663644,0.31700911229347495,0.0055824518987616705
0.5626845836639405,0.0016254413403466814,0.004211854934692383,0.00013142175344856585,0.8,1.5,0.015,6,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.8}",0.10289698818147486,0.08917856872060947,0.03669821819839636,0.11387111857247922,0.1593097850181041,0.08596882453114085,0.019316717269655448,0.17043138139208247,0.0526133377724507,0.03614844242827364,0.08664333820846672,0.04903919710324631,19,0.32169176129814436,0.3094976289789946,0.31287783826773663,0.3170352030496444,0.3184073620451624,0.3120254963350907,0.32317958075002995,0.3104699008712738,0.3174874504723084,0.3274189008663644,0.31700911229347495,0.0055824518987616705
0.5640728235244751,0.003663031826110297,0.004165911674499511,8.948922823451994e-05,0.8,0.5,0.015,6,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_weight': 10, 'subsample': 0.8}",0.10289698818147486,0.08917856872060947,0.03669821819839636,0.11387111857247922,0.1593097850181041,0.08596882453114085,0.019316717269655448,0.17043138139208247,0.0526133377724507,0.03614844242827364,0.08664333820846672,0.04903919710324631,19,0.32169176129814436,0.3094976289789946,0.31287783826773663,0.3170352030496444,0.3184073620451624,0.3120254963350907,0.32317958075002995,0.3104699008712738,0.3174874504723084,0.3274189008663644,0.31700911229347495,0.0055824518987616705
0.5579486131668091,0.0016803970415526174,0.003955841064453125,0.00011213563616577014,1.0,0.5,0.015,5,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.10669865684671309,0.0900379268123217,0.03211148213191861,0.10052906116335525,0.16955471600491123,0.09864884636283433,0.003405307189267348,0.16150252257649433,0.07130651687463907,0.03098434302158204,0.0864779378984037,0.05144321142207871,22,0.2710542242580888,0.26777131525410647,0.26442005465555585,0.2668184647109175,0.26527084607965323,0.26321181781937575,0.2764074898520126,0.25919390676675635,0.2690948916113569,0.2749927355434342,0.2678235746551258,0.005019826981064289
0.5506104230880737,0.0025522156175555553,0.003926467895507812,0.0001461810707179544,1.0,3,0.015,5,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.10669865684671309,0.0900379268123217,0.03211148213191861,0.10052906116335525,0.16955471600491123,0.09864884636283433,0.003405307189267348,0.16150252257649433,0.07130651687463907,0.03098434302158204,0.0864779378984037,0.05144321142207871,22,0.2710542242580888,0.26777131525410647,0.26442005465555585,0.2668184647109175,0.26527084607965323,0.26321181781937575,0.2764074898520126,0.25919390676675635,0.2690948916113569,0.2749927355434342,0.2678235746551258,0.005019826981064289
0.5612825632095337,0.0039021155002965475,0.003986215591430664,6.692407391951782e-05,1.0,1.5,0.015,5,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.10669865684671309,0.0900379268123217,0.03211148213191861,0.10052906116335525,0.16955471600491123,0.09864884636283433,0.003405307189267348,0.16150252257649433,0.07130651687463907,0.03098434302158204,0.0864779378984037,0.05144321142207871,22,0.2710542242580888,0.26777131525410647,0.26442005465555585,0.2668184647109175,0.26527084607965323,0.26321181781937575,0.2764074898520126,0.25919390676675635,0.2690948916113569,0.2749927355434342,0.2678235746551258,0.005019826981064289
0.3714184284210205,0.0016833591678916734,0.0037050962448120115,0.00010160884336161407,0.8,1.5,0.015,4,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.1038151554109461,0.09118877770831757,0.031835146545816984,0.11414353404626976,0.15780225528149971,0.09068661929686483,0.020101723153712947,0.16057404392529862,0.05809306352504395,0.03537547025786647,0.08636157891516369,0.04742565227731223,25,0.20082050504280202,0.2017892921434865,0.20034617182131353,0.1990503710005498,0.19829203264723327,0.1985738658131997,0.21023886339048103,0.19304683198941652,0.2027491510490872,0.2097882171061327,0.20146953020037023,0.004947728172456231
0.37063398361206057,0.001640069282604496,0.003766179084777832,7.83930475918266e-05,0.8,0.5,0.015,4,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.1038151554109461,0.09118877770831757,0.031835146545816984,0.11414353404626976,0.15780225528149971,0.09068661929686483,0.020101723153712947,0.16057404392529862,0.05809306352504395,0.03537547025786647,0.08636157891516369,0.04742565227731223,25,0.20082050504280202,0.2017892921434865,0.20034617182131353,0.1990503710005498,0.19829203264723327,0.1985738658131997,0.21023886339048103,0.19304683198941652,0.2027491510490872,0.2097882171061327,0.20146953020037023,0.004947728172456231
0.370130729675293,0.0012541566661374663,0.003808140754699707,6.987008902795857e-05,0.8,3,0.015,4,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.1038151554109461,0.09118877770831757,0.031835146545816984,0.11414353404626976,0.15780225528149971,0.09068661929686483,0.020101723153712947,0.16057404392529862,0.05809306352504395,0.03537547025786647,0.08636157891516369,0.04742565227731223,25,0.20082050504280202,0.2017892921434865,0.20034617182131353,0.1990503710005498,0.19829203264723327,0.1985738658131997,0.21023886339048103,0.19304683198941652,0.2027491510490872,0.2097882171061327,0.20146953020037023,0.004947728172456231
0.3200817108154297,0.0013193145754081346,0.0038078784942626952,9.845660851204692e-05,0.8,0.5,0.015,4,5,0.5,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.5}",0.10000816372348786,0.08076145811336422,0.036234965805545416,0.11044546626383744,0.16437385559536544,0.08057244691227339,0.019783246397671927,0.17053483224475063,0.05864098189546463,0.04208623480626095,0.08634416517580219,0.04865827418165319,28,0.21176273032445736,0.20604941916749464,0.20597136648572156,0.20493228047418133,0.197219391457077,0.2064237907408789,0.2126396070265486,0.19881728730024983,0.21169020230039404,0.21671772845141146,0.20722238037284146,0.005827630253364288
0.31979620456695557,0.0009583000369336154,0.0037801504135131837,9.298229522708202e-05,0.8,3,0.015,4,5,0.5,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.5}",0.10000816372348786,0.08076145811336422,0.036234965805545416,0.11044546626383744,0.16437385559536544,0.08057244691227339,0.019783246397671927,0.17053483224475063,0.05864098189546463,0.04208623480626095,0.08634416517580219,0.04865827418165319,28,0.21176273032445736,0.20604941916749464,0.20597136648572156,0.20493228047418133,0.197219391457077,0.2064237907408789,0.2126396070265486,0.19881728730024983,0.21169020230039404,0.21671772845141146,0.20722238037284146,0.005827630253364288
0.3200928449630737,0.0019471668886163701,0.0037798404693603514,0.00020347423775340085,0.8,1.5,0.015,4,5,0.5,"{'colsample_bytree': 0.8, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.5}",0.10000816372348786,0.08076145811336422,0.036234965805545416,0.11044546626383744,0.16437385559536544,0.08057244691227339,0.019783246397671927,0.17053483224475063,0.05864098189546463,0.04208623480626095,0.08634416517580219,0.04865827418165319,28,0.21176273032445736,0.20604941916749464,0.20597136648572156,0.20493228047418133,0.197219391457077,0.2064237907408789,0.2126396070265486,0.19881728730024983,0.21169020230039404,0.21671772845141146,0.20722238037284146,0.005827630253364288
0.4468560218811035,0.001987803009460875,0.0038706302642822266,0.00011215799909762233,1.0,1.5,0.015,4,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.10323388846029302,0.08836860718412975,0.03484122592130534,0.10256045623581622,0.16672420683872835,0.09681070791297286,0.012951781960735098,0.15890822846963248,0.07409773810253395,0.02433820358535832,0.08628350446715054,0.049418664720497066,31,0.20564814636427264,0.21120156349761698,0.20918678519678935,0.20407810868620146,0.20242083382085185,0.20490574102322934,0.2161793690647309,0.19923215444579612,0.2058650734933981,0.21814313161750865,0.20768609072103955,0.005687752478858151
0.4422960042953491,0.0014179792627844504,0.003760671615600586,5.04487403584991e-05,1.0,0.5,0.015,4,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.10323388846029302,0.08836860718412975,0.03484122592130534,0.10256045623581622,0.16672420683872835,0.09681070791297286,0.012951781960735098,0.15890822846963248,0.07409773810253395,0.02433820358535832,0.08628350446715054,0.049418664720497066,31,0.20564814636427264,0.21120156349761698,0.20918678519678935,0.20407810868620146,0.20242083382085185,0.20490574102322934,0.2161793690647309,0.19923215444579612,0.2058650734933981,0.21814313161750865,0.20768609072103955,0.005687752478858151
0.44391939640045164,0.0019397150015185655,0.003770732879638672,5.113010806329452e-05,1.0,3,0.015,4,10,0.8,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.10323388846029302,0.08836860718412975,0.03484122592130534,0.10256045623581622,0.16672420683872835,0.09681070791297286,0.012951781960735098,0.15890822846963248,0.07409773810253395,0.02433820358535832,0.08628350446715054,0.049418664720497066,31,0.20564814636427264,0.21120156349761698,0.20918678519678935,0.20407810868620146,0.20242083382085185,0.20490574102322934,0.2161793690647309,0.19923215444579612,0.2058650734933981,0.21814313161750865,0.20768609072103955,0.005687752478858151
0.4489725351333618,0.0023021263750410592,0.003806924819946289,7.496861340217784e-05,1.0,1.5,0.015,4,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 1.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.09911887090861049,0.08514649570381361,0.03594217716976522,0.1048254427352574,0.16494820712587377,0.08792788264434725,0.0084615020697546,0.15761106642887834,0.07986959371193181,0.030189124737657447,0.08540403632358899,0.048537407998565076,34,0.2337944355163385,0.24214383587721633,0.23617640663424622,0.233281213307182,0.22611722539996848,0.2341707202987935,0.24837754380501031,0.22912962582635532,0.23666388315806752,0.247141838302798,0.23669967281259763,0.0068639723591874795
0.4501094102859497,0.0014282981560581579,0.0037676095962524414,9.711923095135452e-05,1.0,0.5,0.015,4,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.09911887090861049,0.08514649570381361,0.03594217716976522,0.1048254427352574,0.16494820712587377,0.08792788264434725,0.0084615020697546,0.15761106642887834,0.07986959371193181,0.030189124737657447,0.08540403632358899,0.048537407998565076,34,0.2337944355163385,0.24214383587721633,0.23617640663424622,0.233281213307182,0.22611722539996848,0.2341707202987935,0.24837754380501031,0.22912962582635532,0.23666388315806752,0.247141838302798,0.23669967281259763,0.0068639723591874795
0.5243415832519531,0.08284202604662819,0.003747081756591797,0.00011064929968059888,1.0,3,0.015,4,1,0.8,"{'colsample_bytree': 1.0, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.09911887090861049,0.08514649570381361,0.03594217716976522,0.1048254427352574,0.16494820712587377,0.08792788264434725,0.0084615020697546,0.15761106642887834,0.07986959371193181,0.030189124737657447,0.08540403632358899,0.048537407998565076,34,0.2337944355163385,0.24214383587721633,0.23617640663424622,0.233281213307182,0.22611722539996848,0.2341707202987935,0.24837754380501031,0.22912962582635532,0.23666388315806752,0.247141838302798,0.23669967281259763,0.0068639723591874795
0.46457412242889407,0.0011362756663519933,0.003941822052001953,8.13943569977155e-05,0.8,0.5,0.015,5,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.0990842260430933,0.08827925743652343,0.0347726792946641,0.11656729449381442,0.15189990866349434,0.08773853861760084,0.01958743812882202,0.1654429421205733,0.053360553151930556,0.035456573666184044,0.08521894116167003,0.047346056517302164,37,0.2633484597400998,0.256921406116008,0.2552607820188608,0.2578389996217628,0.26139198034268596,0.2567279621195636,0.26783781471934887,0.2523502960801347,0.2613882720857691,0.2674876079787799,0.26005535808230135,0.004882357124363687
0.4627220869064331,0.001645090830323971,0.003883838653564453,0.00010237772629909095,0.8,3,0.015,5,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 3, 'learning_rate': 0.015, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.0990842260430933,0.08827925743652343,0.0347726792946641,0.11656729449381442,0.15189990866349434,0.08773853861760084,0.01958743812882202,0.1654429421205733,0.053360553151930556,0.035456573666184044,0.08521894116167003,0.047346056517302164,37,0.2633484597400998,0.256921406116008,0.2552607820188608,0.2578389996217628,0.26139198034268596,0.2567279621195636,0.26783781471934887,0.2523502960801347,0.2613882720857691,0.2674876079787799,0.26005535808230135,0.004882357124363687
